,from,to,distance,time
2,S89,S92,14062,1993
2,S89,S93,14390,2078
2,S89,S94,12774,1852
2,S89,S95,11917,1589
2,S89,S96,12159,1643
2,S89,S97,9936,1389
2,S89,S98,16370,1832
2,S89,S99,15464,1765
2,S89,S100,13396,1875
2,S89,S101,12384,1668
2,S89,S102,12489,1732
2,S89,S103,12295,1664
2,S89,S104,12861,1846
2,S89,S105,14162,2124
2,S89,S106,13083,1896
2,S89,S107,12118,1836
2,S89,S108,12944,1956
2,S89,S109,10304,1521
2,S89,S110,14459,1953
2,S89,S111,12081,1759
2,S89,S112,12212,1650
2,S89,S113,14925,1877
2,S89,S114,12975,1780
2,S89,S115,12485,1638
2,S89,S116,12825,1753
2,S89,S117,10112,1357
2,S89,S118,9879,1391
2,S89,S119,6326,864
2,S89,S120,5714,802
2,S89,S121,8910,1191
2,S89,S122,9574,1284
2,S90,W01320203,2160,271
2,S90,S1,56873,3260
2,S90,S2,29693,2228
2,S90,S3,29693,2228
2,S90,S4,34011,2134
2,S90,S5,37395,2289
2,S90,S6,6525,914
2,S90,S7,34480,2128
2,S90,S8,34685,1959
2,S90,S9,34950,2087
2,S90,S10,33719,1996
2,S90,S11,3744,493
2,S90,S12,8199,1168
2,S90,S13,7916,1119
2,S90,S14,6821,950
2,S90,S15,8366,1049
2,S90,S16,8607,1058
2,S90,S17,19457,1845
2,S90,S18,18416,1727
2,S90,S19,21104,2111
2,S90,S20,3435,459
2,S90,S21,20057,1987
2,S90,S22,8303,1061
2,S90,S23,9901,1336
2,S90,S24,16230,1771
2,S90,S25,12960,1389
2,S90,S26,13296,1390
2,S90,S27,10053,1072
2,S90,S28,12038,1327
2,S90,S29,9585,1019
2,S90,S30,12472,1513
2,S90,S31,13972,1549
2,S90,S32,12565,1274
2,S90,S33,13085,1315
2,S90,S34,12949,1375
2,S90,S35,8318,1043
2,S90,S36,9791,1163
2,S90,S37,10002,1205
2,S90,S38,12869,1513
2,S90,S39,8939,1079
2,S90,S40,12895,1771
2,S90,S41,6048,855
2,S90,S42,18623,2138
2,S90,S43,6999,947
2,S90,S44,8356,1246
2,S90,S45,5594,749
2,S90,S46,8425,1175
2,S90,S47,8996,1267
2,S90,S48,9990,1200
2,S90,S49,4792,717
2,S90,S50,7244,922
2,S90,S51,4438,578
2,S90,S52,2641,278
2,S90,S53,16816,1871
2,S90,S54,17287,1964
2,S90,S55,16531,1856
2,S90,S56,15449,1762
2,S90,S57,15895,1871
2,S90,S58,17196,1982
2,S90,S59,23434,1964
2,S90,S60,14019,1427
2,S90,S61,13841,1520
2,S90,S62,11738,1322
2,S90,S63,17396,2004
2,S90,S64,21250,2375
2,S90,S65,8786,1116
2,S90,S66,11407,1332
2,S90,S67,12311,1441
2,S90,S68,27263,1912
2,S90,S69,28145,1971
2,S90,S70,19017,2164
2,S90,S71,9004,1062
2,S90,S72,14792,1620
2,S90,S73,16015,1769
2,S90,S74,10904,1157
2,S90,S75,19696,2437
2,S90,S76,18863,2248
2,S90,S77,14168,1702
2,S90,S78,13064,1383
2,S90,S79,9893,1138
2,S90,S80,10444,1390
2,S90,S81,10796,1390
2,S90,S82,10045,1149
2,S90,S83,9819,1336
2,S90,S84,5543,794
2,S90,S85,8125,986
2,S90,S86,6378,912
2,S90,S87,9992,1149
2,S90,S88,7894,986
2,S90,S89,6374,827
2,S90,S91,6155,807
2,S90,S92,10245,1406
2,S90,S93,10573,1460
2,S90,S94,8957,1212
2,S90,S95,8100,1061
2,S90,S96,8342,1038
2,S90,S97,6223,742
2,S90,S98,10740,1382
2,S90,S99,10187,1318
2,S90,S100,9579,1307
2,S90,S101,8897,1054
2,S90,S102,8672,1154
2,S90,S103,8478,1080
2,S90,S104,9044,1180
2,S90,S105,10345,1494
2,S90,S106,9266,1322
2,S90,S107,8301,1224
2,S90,S108,9127,1367
2,S90,S109,6487,998
2,S90,S110,10642,1476
2,S90,S111,8264,1200
2,S90,S112,8395,1045
2,S90,S113,11108,1179
2,S90,S114,9158,1195
2,S90,S115,8668,1124
2,S90,S116,9008,1082
2,S90,S117,6136,810
2,S90,S118,5682,825
2,S90,S119,2509,295
2,S90,S120,1897,218
2,S90,S121,5093,647
2,S90,S122,5757,694
2,S91,W01320203,4947,728
